name_key,as_of_fight_date,name,reach,win_ratio_dec_avg,sig_str_land_per_min_dec_avg,sig_str_def_dec_avg,td_land_per_min_dec_avg,td_def_dec_avg,sub_att_per_min_dec_avg,ko_sub_per_win_dec_avg,division_last,dob
ryan benoit,2021-07-31,ryan benoit,68.0,0.4965227300202645,3.3778907620821634,0.3990435780706195,0.0636800460674425,0.3113693134357341,0.0443898780256928,0.4625118107243306,Flyweight,1989-08-25
ryan couture,2013-08-31,ryan couture,73.0,0.493,3.4491,0.608639952609334,0.108,0.4455348016443632,0.0142,0.6327924829221979,Lightweight,1982-08-27
ryan gandra,2026-07-11,ryan gandra,74.0,0.507,4.8183,0.3917826469647828,0.0846,0.3520558002936857,0.0244,0.6162978953960615,Middleweight,1995-05-08
ryan hall,2021-12-11,ryan hall,70.0,0.5008190131817061,3.075437242268896,0.4157405354194654,0.05852365896193,0.3653501283187522,0.048304157127868,0.478892847359246,Featherweight,1985-02-22
ryan janes,2017-12-01,ryan janes,76.0,0.4982781850031201,3.154922199128434,0.5310307860160941,0.0325409224646645,0.3913260769023832,0.009041976317526,0.6749468659557697,Middleweight,1981-08-22
ryan jensen,2011-04-30,ryan jensen,76.0,0.5019668716709277,3.1242843518190844,0.5042700586840182,0.1213761763408598,0.3200044799123083,0.0700557984718189,0.6182112076764956,Middleweight,1977-09-20
ryan jimmo,2015-05-30,ryan jimmo,73.0,0.5007673833514792,2.6875263546230563,0.5099764712344299,0.056034369699239,0.3747638118497117,0.008,0.7864947115882212,Light Heavyweight,1981-11-27
ryan laflare,2018-10-06,ryan laflare,74.0,0.5031705467242696,2.8186276728513158,0.3744037525919292,0.0928065090603316,0.3682352738379372,0.0130833639577358,0.5869033566884815,Welterweight,1983-10-01
ryan loder,2025-11-22,ryan loder,76.0,0.5007165925547711,2.805561202181337,0.5148013909031425,0.0915986094262276,0.3537423702567783,0.0305837712623413,0.6085544892884777,Middleweight,1991-06-05
ryan macdonald,2019-09-14,ryan macdonald,71.0,0.5012355190258001,3.3600418810371107,0.4625678484779598,0.1906632207169476,0.3728189234229034,0.1235752498157962,0.47130924900548,Bantamweight,1993-03-18
ryan madigan,2009-03-07,ryan madigan,74.0,0.5004062267912013,2.8449497493953952,0.5105786732041687,0.0700780490270475,0.3879634240781607,0.1154074540489445,0.6316718662126605,Welterweight,
ryan mcgillivray,2011-06-04,ryan mcgillivray,74.0,,,,,,,,Welterweight,
ryan roberts,2008-04-02,ryan roberts,72.0,0.4997211807601721,2.967311922694653,0.4733222087621503,0.0506414951016349,0.2897733647302808,0.014823266241893,0.6243720850089154,Lightweight,
ryan spann,2026-04-25,ryan spann,79.0,0.5032678689040052,2.669286956262958,0.507287559594697,0.025,0.2783306573353202,0.0048,0.9665741409014288,Heavyweight,1991-08-24
ryan thomas,2008-11-15,ryan thomas,74.0,0.5002556059009788,2.50733248697547,0.5310397354674422,0.1609817424356443,0.3703165271492153,0.0322857798435321,0.5488770304184406,Welterweight,1984-11-05
ryo chonan,2009-04-18,ryo chonan,70.0,0.493,2.4464,0.5803361452277436,0.0447,0.3531788793103448,0.0122,0.6087605199088783,Welterweight,1976-10-08
sabah homasi,2018-01-20,sabah homasi,72.0,0.493,4.866405829019317,0.4968952970566674,0.100131676374065,0.34950632328527,0.0139721442506918,0.6087605199088784,Welterweight,1988-10-19
sage northcutt,2018-07-14,sage northcutt,71.0,0.5034361327088546,3.7438349392913177,0.4386007051576345,0.1138029544953283,0.4497787625400354,0.0261195071128256,0.6244566685579671,Welterweight,1996-03-01
sai wang,2014-08-23,sai wang,74.0,0.493,2.6034,0.419604315690764,0.0301,0.3809165100506619,0.0082,0.6087605199088783,Welterweight,
said nurmagomedov,2025-07-26,said nurmagomedov,70.0,0.4992401792844967,2.759418371166244,0.5378154293819234,0.057600623299295,0.3626241131933325,0.0741027119822402,0.3903954156154026,Bantamweight,1992-04-05
saidyokub kakhramonov,2022-12-17,saidyokub kakhramonov,69.0,0.4947163830402118,3.0823859442225845,0.4825945186743554,0.084974853897191,0.307237971418997,0.0193257937462654,0.5791002150184662,Bantamweight,1995-11-14
saimon oliveira,2025-10-11,saimon oliveira,72.0,0.507,5.720457412498994,0.4379383367313608,0.072102823027004,0.3172609713825902,0.012719730454582,0.5751461021194716,Bantamweight,1991-04-21
sako chivitchian,2010-12-04,sako chivitchian,72.0,,,,,,,,Lightweight,
salim touahri,2019-08-03,salim touahri,72.0,0.4991696884998904,3.5841909234152114,0.4333652120652921,0.1242539014123201,0.3858513421687132,0.0148073858569371,0.6013105407751546,Welterweight,1989-09-28
sam alvey,2022-08-06,sam alvey,75.0,0.4967912558624974,3.5175012639291365,0.5060265815759469,0.0453439800971547,0.3151084287918873,0.0132948148119306,0.7163110356350254,Middleweight,1986-05-06
sam hoger,2007-02-03,sam hoger,76.0,0.493,3.1068,0.4991825548704136,0.112,0.3885077186963979,0.0483,0.9672780667681362,Light Heavyweight,
sam patterson,2026-07-25,sam patterson,78.0,0.501462996510357,4.479756071053068,0.4299138387260062,0.0393079775972634,0.3312241646649457,0.0096355333819538,0.6180946415399802,Welterweight,1996-04-30
sam sicilia,2017-02-19,sam sicilia,67.0,0.4988015837679064,3.418786468270399,0.4452970400933887,0.098751326946827,0.3528995896988596,0.0476687617802632,0.3944844397515349,Featherweight,1986-02-01
sam stout,2015-08-23,sam stout,70.0,0.4986955005267075,3.874589890217146,0.4370433768656385,0.0760161084936265,0.3221323104942729,0.0193746992529071,0.6083727830443625,Lightweight,1984-04-23
sammy morgan,2006-08-17,sammy morgan,74.0,,,,,,,,Welterweight,
samy schiavo,2008-10-18,samy schiavo,72.0,0.507,2.6858,0.4591786277314572,0.0352,0.1223105812624073,0.0103,0.6152530690911471,Lightweight,1975-12-24
sanae kikuta,2000-04-14,sanae kikuta,75.0,,,,,,,,Middleweight,
sangwook kim,2026-01-31,sangwook kim,71.0,,,,,,,,Lightweight,
santiago luna,2026-06-06,santiago luna,74.0,0.4980442968324632,2.645943431213207,0.5388240115065162,0.0530969092657412,0.3589231529965132,0.0702885100302909,0.4275943134029782,Bantamweight,2004-08-06
santiago ponzinibbio,2026-07-25,santiago ponzinibbio,73.0,0.4985370034896431,4.366060526267629,0.397470794992094,0.0658356860224453,0.3160885325703021,0.0096355333819538,0.621072465210664,Welterweight,1986-09-26
saparbeg safarov,2020-03-07,saparbeg safarov,78.0,0.493,2.8588,0.4593363960417347,0.0421,0.390644373632605,0.0122,0.6339365954150863,Middleweight,1986-10-14
sarah moras,2014-07-06,sarah moras,67.0,,,,,,,,Women's Bantamweight,1988-04-30
sasha palatnikov,2021-08-21,sasha palatnikov,72.0,0.4995357378080106,5.118556181446894,0.4615052225398794,0.0654584686042511,0.2842033728116256,0.0117658079257105,0.6008685314731521,Welterweight,1989-03-15
satoshi honma,2000-04-14,satoshi honma,78.0,0.5001497264074612,2.935183852833885,0.5317576923534494,0.0477454379913544,0.3726794077709814,0.0091824257286944,0.9702466094836282,Heavyweight,
saygid izagakhmaev,2026-07-25,saygid izagakhmaev,74.0,0.4996223514677786,4.1595426686050265,0.4516205261484927,0.1292269358881883,0.3152154672132197,0.0218656325642328,0.5820837119771912,Welterweight,1994-09-03
scott adams,2000-03-10,scott adams,78.0,,,,,,,,Heavyweight,
scott askham,2017-03-18,scott askham,75.0,0.5014592528212541,3.384634894655635,0.4755249409105653,0.1142743733686334,0.3054457071595332,0.0248596170847636,0.6186745630594669,Middleweight,1988-05-20
scott holtzman,2022-12-03,scott holtzman,69.0,0.5009671127457197,3.950858908420885,0.4228191243408603,0.0654095624751874,0.3433121109145405,0.0705931525385169,0.6279163790421923,Lightweight,1983-09-30
scott jorgensen,2015-11-21,scott jorgensen,66.0,0.5006951186074624,3.416608943542593,0.3629174297776774,0.1256297207664941,0.3460774416534089,0.1256322177843272,0.5860362653780944,Bantamweight,1982-09-17
scott junk,2007-09-22,scott junk,78.0,0.4995820474813827,3.797460685909424,0.3261227995412551,0.1073570241361721,0.3971511883116099,0.007338789742819,0.9664834812489118,Heavyweight,
scott smith,2007-06-16,scott smith,70.0,0.5018508822796058,2.808552273966339,0.5123903134053116,0.0569712236051249,0.4016694104008501,0.1902334706074268,0.6101547627450971,Middleweight,
sean alvarez,2003-04-25,sean alvarez,78.0,0.507,11.3787,0.4144378691688919,0.0391,0.3586225095659058,0.0075,0.9519614829544948,Heavyweight,
sean brady,2026-05-09,sean brady,72.0,0.5024992997580613,3.5919325551123955,0.4758560668538776,0.1694185121239781,0.3295473680704163,0.0454411505137706,0.6580392145824185,Welterweight,1992-11-23
sean gannon,2005-10-07,sean gannon,78.0,,,,,,,,Heavyweight,
sean mccorkle,2011-03-26,sean mccorkle,81.0,0.4997443940990211,3.0230833914637243,0.473300294205848,0.0991524689147966,0.4111678556943153,0.2041257506396488,0.9544680486689038,Heavyweight,1976-07-17
sean o connell,2016-12-09,sean o'connell,74.0,0.4973949748468284,2.9402252638068584,0.4580705377477063,0.0507901742915841,0.418833189100455,0.0205351610343403,0.789358366717958,Light Heavyweight,1983-09-02
sean o malley,2026-06-14,sean o'malley,72.0,0.5023358350429947,4.3445104396982686,0.4328920436387555,0.0406327341681477,0.3684727999564761,0.0138699922175058,0.5809046290020776,Bantamweight,1994-10-24
sean pierson,2013-06-15,sean pierson,76.0,0.5019190902222453,3.757588381945903,0.3920772029369255,0.0520263318574031,0.3633781285429114,0.0260965733693163,0.5608661566857134,Welterweight,1976-03-10
sean salmon,2007-05-26,sean salmon,76.0,0.502359687428368,2.623704444804965,0.3906347806427139,0.1224722172136246,0.310745659611761,0.1002665505149305,0.6180470465149511,Light Heavyweight,
sean sharaf,2025-12-13,sean sharaf,77.0,0.493,5.407,0.549369399471462,0.1033,0.3885077186963979,0.0073,0.979369042602738,Heavyweight,1993-07-11
sean sherk,2010-09-25,sean sherk,67.0,0.5003164544461526,3.1026562410060463,0.4422540455924016,0.1653409606173405,0.331431559082718,0.0209634525935084,0.5886639965559916,Lightweight,1973-08-05
sean soriano,2021-11-20,sean soriano,70.0,0.507,3.6319,0.3091221711393718,0.0359,0.2162130440188863,0.0563,0.3765853311336807,Featherweight,1989-10-06
sean spencer,2016-09-10,sean spencer,74.0,0.5007442486013066,4.75059854327933,0.3801715977323101,0.0940782901888578,0.3477052890967271,0.0388125392917104,0.6316875644376121,Welterweight,1987-06-25
sean strickland,2026-05-09,sean strickland,76.0,0.493,2.666639551046171,0.584565544961706,0.057474282409889,0.4557279149682462,0.0216093150287632,0.6471712341670031,Middleweight,1991-02-27
sean woodson,2025-04-12,sean woodson,78.0,0.5008202616112964,3.662765920164944,0.4603416094946845,0.1233620408859658,0.3610822331438014,0.0311717253053173,0.4383099084013072,Featherweight,1992-06-07
sebastian szalay,2026-01-31,sebastian szalay,66.0,,,,,,,,Featherweight,1994-02-03
sedriques dumas,2026-04-25,sedriques dumas,79.0,0.507,3.843692786082429,0.5490309834987096,0.2161497635596161,0.3948326226252545,0.0941744428012646,0.7404372069589443,Middleweight,1995-08-06
semmy schilt,2001-06-29,semmy schilt,78.0,0.5003252269866385,2.8941209730679893,0.511390879036416,0.0872656614082277,0.4109339394498271,0.0063523230499045,0.9650285714903653,Heavyweight,
seokhyeon ko,2026-07-18,seokhyeon ko,71.0,0.493,3.6034,0.573178996423349,0.0301,0.3419314036306783,0.0082,0.6087605199088783,Welterweight,1993-09-24
sergei pavlovich,2026-05-30,sergei pavlovich,84.0,0.5032440889409435,3.979023894532896,0.4398720344133097,0.0560345999880333,0.3842124895577679,0.0079235613281144,0.959314365553394,Heavyweight,1992-05-13
sergey khandozhko,2022-04-23,sergey khandozhko,74.0,0.5007274438836334,2.9651375098157997,0.3370819416686706,0.0982134270962235,0.4023648359013519,0.0206039084146729,0.5763153602662098,Welterweight,1992-05-19
sergey morozov,2022-12-17,sergey morozov,67.0,0.5005027251257445,3.558485556748553,0.456829072653134,0.1428077319434007,0.3330944921801365,0.0126576302533789,0.5828785270823401,Bantamweight,1989-06-14
serghei spivac,2026-02-21,serghei spivac,78.0,0.4996591508861359,3.4610982393274923,0.506216574021338,0.1848386024049118,0.3949106502502162,0.0340179618824086,0.9686650763708315,Heavyweight,1995-01-24
sergio moraes,2019-11-16,sergio moraes,72.0,0.5006128665331451,2.799190674903778,0.393865755693207,0.0823698999435099,0.3480725372017105,0.0299477808613608,0.619205645783772,Welterweight,1982-07-23
sergio pettis,2019-09-21,sergio pettis,69.0,0.5002647558031795,3.468846484211142,0.382373469536237,0.0732319997830355,0.3694704449317559,0.0204173449779522,0.4810885237240594,Flyweight,1993-08-18
serhiy sidey,2025-05-03,serhiy sidey,72.0,0.493,3.9064,0.3745483362418257,0.0776,0.3563661873027008,0.0107,0.5918075411958911,Bantamweight,1996-07-04
seth baczynski,2015-04-11,seth baczynski,75.0,0.498965004838853,3.601582582728483,0.478562416506172,0.0811081433452104,0.3883390870127343,0.0259680393188653,0.6317623354628051,Welterweight,1981-10-26
seth petruzelli,2010-11-13,seth petruzelli,76.0,0.493,3.243599720346228,0.5193773242446734,0.0598625775875002,0.3402271297794348,0.0964873935203534,0.785102240946741,Light Heavyweight,1979-12-03
seungguk choi,2023-02-04,seungguk choi,64.0,,,,,,,,Road to 1 Flyweight Tournament,
seungwoo choi,2025-03-15,seungwoo choi,74.0,0.4980943310153432,3.880262816906069,0.5016700770683827,0.0784469215602549,0.327879385432206,0.020079871585258,0.3882736904902675,Featherweight,1992-11-03
shamar bailey,2011-11-19,shamar bailey,75.0,0.5005435530929516,1.6321743823827295,0.5756425007361411,0.14558501458815,0.3675956133281693,0.2310777942204851,0.3128147528551438,Lightweight,1982-09-22
shamil abdurakhimov,2023-01-21,shamil abdurakhimov,76.0,0.4974149501994201,3.390875685290951,0.4402566622320168,0.0550385763787362,0.4100671307950463,0.009268004541071,0.9701963808396776,Heavyweight,1981-09-02
shamil gamzatov,2021-10-30,shamil gamzatov,76.0,0.507,4.041,0.4245631973354599,0.0319,0.3957414046699761,0.008,0.7764768384714905,Light Heavyweight,1990-08-09
shamil gaziev,2026-05-02,shamil gaziev,78.0,0.5007181114379791,3.5560384072847016,0.5024011886117238,0.0647762494694698,0.3756091967155183,0.0082747797131168,0.9642594283450096,Heavyweight,1990-02-10
shane burgos,2022-07-16,shane burgos,75.0,0.5017383883314737,6.809473597893606,0.4513254368020634,0.0453122885000204,0.2725783319454943,0.0222804468748277,0.3869609698178964,Featherweight,1991-03-19
shane campbell,2016-08-27,shane campbell,71.0,0.4961925549598181,3.8090632647172,0.444292139658103,0.0923879122725951,0.3057816153303776,0.0133478481178139,0.6720736594509658,Lightweight,1987-01-21
shane carwin,2011-06-11,shane carwin,80.0,0.5030881396448172,4.8272186029891255,0.4664701065817691,0.0685334063336084,0.3871435275866551,0.010046795166078,0.9596196648130852,Heavyweight,1975-01-04
shane collins,2026-06-20,shane collins,71.0,,,,,,,,Featherweight,2000-03-08
shane del rosario,2012-12-15,shane del rosario,78.0,0.5014224848120452,3.7189806030367145,0.5528332443376635,0.0761747119503964,0.3793852701240952,0.0450598065045398,0.9638042392739398,Heavyweight,1983-09-23
shane howell,2015-01-18,shane howell,67.0,0.5002556059009788,2.914116362864761,0.4603987874760973,0.1115303025742254,0.3908256287131628,0.0883089022277728,0.410649846961781,Flyweight,1983-11-28
shane nelson,2009-12-12,shane nelson,70.0,0.4996262340654027,3.337166218284711,0.4781644460465412,0.0980689811502963,0.4042431582563319,0.0674214942864976,0.5419426207843895,Lightweight,1984-11-29
shane primm,2008-12-13,shane primm,76.0,,,,,,,,Light Heavyweight,
shane roller,2012-10-05,shane roller,72.0,0.4980833521530101,2.428328470991004,0.4119624646031063,0.0767567640221798,0.4213669481817245,0.0985481099217755,0.5974489795497507,Lightweight,1979-07-14
shane young,2023-09-09,shane young,72.0,0.4954477269964781,4.551686335309493,0.5140271905963404,0.0623958696535075,0.3527197622272279,0.0161808725877397,0.4190748082136911,Featherweight,1993-07-31
shannon gugerty,2010-03-21,shannon gugerty,71.0,0.5004781777449574,3.213055362281755,0.3886779545982451,0.0708695730799484,0.3657151632771693,0.068073128455968,0.606038969265191,Lightweight,1981-12-30
shannon ross,2023-12-09,shannon ross,66.0,0.493,2.1307,0.4185434806009337,0.0476,0.3748955495004542,0.016,0.4486525215215587,Flyweight,1989-05-12
shaqueme rock,2026-03-21,shaqueme rock,72.0,0.493,3.1641,0.4372193261015624,0.0787,0.2955230839189883,0.0103,0.6327924829221979,,
shara magomedov,2026-06-27,shara magomedov,73.0,0.504399011199436,4.948170017566615,0.5329921745098329,0.0340582939794878,0.3257986351689869,0.0098373309211663,0.6195748997679181,Middleweight,1994-05-16
shavkat rakhmonov,2024-12-07,shavkat rakhmonov,77.0,0.507,3.8205052962995087,0.4818604996961563,0.0950552662938607,0.3333591180064753,0.0755449099599873,0.7609978979243119,Welterweight,1994-10-23
shawn jordan,2015-10-03,shawn jordan,75.0,0.5029507383937739,3.667257205732685,0.454217665986488,0.1137905873944589,0.3770304005044997,0.0084037809374313,0.9598886528833508,Heavyweight,1984-10-21
shayilan nuerdanbieke,2024-06-15,shayilan nuerdanbieke,69.0,0.502328166588365,3.430235600455098,0.4718422014177091,0.113719993610447,0.3293427074254416,0.0586113866400315,0.5667676144577157,Featherweight,1994-05-04
sheldon westcott,2016-01-02,sheldon westcott,71.0,0.493,2.125475098540656,0.5630113687102355,0.1580490054593714,0.5197283858587258,0.0097786066532861,0.6192192357767035,Welterweight,1984-08-20
sherman pendergarst,2006-11-18,sherman pendergarst,78.0,,,,,,,,Heavyweight,
sheymon moraes,2019-07-13,sheymon moraes,72.0,0.4985097944653959,4.092136602042071,0.3835310985893274,0.0848526100064661,0.4001423683791928,0.0269397606361681,0.3888032056786106,Featherweight,1990-10-11
shinsho anzai,2018-06-23,shinsho anzai,70.0,0.5043934207585529,3.540645648707124,0.5119783883860969,0.1045025657990644,0.3261836456370964,0.0100570848953794,0.5950028161099815,Welterweight,1985-12-01
shonie carter,2006-12-13,shonie carter,74.0,0.4988837775394762,2.778832661525352,0.4861400943101445,0.1284601906107459,0.3343425308920746,0.0398582164373226,0.5601992921826372,Welterweight,
shunichi shimizu,2014-01-04,shunichi shimizu,69.0,0.5038014652208269,2.5548532179697228,0.3370743690227419,0.0341,0.5140841280292503,0.0343233910151388,0.5789031914965715,Bantamweight,1985-01-31
simeon thoresen,2013-01-26,simeon thoresen,79.0,0.4994663510226939,3.979663138033014,0.3607066958324095,0.0807331223407861,0.3531788793103448,0.1028495505847773,0.6141693754698739,Welterweight,1984-03-14
sione latu,1999-03-05,sione latu,78.0,,,,,,,,Heavyweight,
sirwan kakai,2015-08-08,sirwan kakai,69.0,0.493,2.526877321936436,0.4804169286095043,0.0815106056284782,0.4866013289929271,0.0107,0.5918075411958911,Bantamweight,1989-10-03
siyar bahadurzada,2019-09-28,siyar bahadurzada,73.0,0.5012777082282894,3.716343523709504,0.4703154183137618,0.1129055242379759,0.3468570629496745,0.0280974589218903,0.629770472668146,Welterweight,1984-04-17
soa palelei,2015-08-01,soa palelei,81.0,0.502977243366329,4.181239612782758,0.493532189833118,0.0699400371507533,0.3650192848362677,0.0090504732950228,0.9618938805765233,Heavyweight,1977-07-12
sodiq yusuff,2025-05-17,sodiq yusuff,71.0,0.4993710773580659,4.557582660332771,0.5137390207189706,0.0701552422671577,0.3901733281173671,0.0443393576433297,0.3895322272796445,Lightweight,1993-05-19
solomon hutcherson,2006-06-24,solomon hutcherson,75.0,0.507,2.7756,0.4940164723379026,0.2493,0.2038841671734476,0.0092,0.6162978953960615,Middleweight,
song kenan,2024-11-23,song kenan,71.0,0.5008156892954279,4.32548155951781,0.4767335362973053,0.0598099572905581,0.3062292697096601,0.0099206038305348,0.599322973399417,Welterweight,1990-03-10
song yadong,2026-05-30,song yadong,67.0,0.5010562240114007,4.071968249108859,0.4652841125048115,0.0810267452179728,0.3193382387697062,0.0134512596002579,0.5747149302851925,Bantamweight,1997-12-02
spencer fisher,2012-06-22,spencer fisher,68.0,0.4996990739213379,3.887474619561272,0.3174234374262297,0.1327017477227387,0.3663984173577616,0.0418613496817864,0.577338946804245,Lightweight,1976-05-09
spike carlyle,2020-11-28,spike carlyle,71.0,0.4996979735618629,4.205742897658104,0.5171650606417124,0.1334941372334599,0.4302133189309235,0.0204034323378972,0.6233988592931998,Featherweight,1993-05-06
stanislav nedkov,2015-01-24,stanislav nedkov,71.0,0.4995503598141142,3.43536404645252,0.5615448063443969,0.1516677318958986,0.3696185203323304,0.0849371107501255,0.8680672012460534,Light Heavyweight,1981-12-09
stefan sekulic,2021-04-24,stefan sekulic,75.0,0.5008512493604181,3.167945118182847,0.3831385282528997,0.0832051524044913,0.3696539468074334,0.0131736965254573,0.5992800341582903,Welterweight,1992-02-12
stefan struve,2020-10-24,stefan struve,84.0,0.4984318850583841,3.33454332430545,0.5577498398823448,0.0559235676008197,0.4030932747951767,0.0302604681006778,0.9707005284702508,Heavyweight,1988-02-18
stephan bonnar,2012-10-13,stephan bonnar,79.0,0.493,2.8028192437990493,0.5739980692211936,0.0831902448109936,0.3663082509054926,0.0164821889973374,0.6515431637049431,Light Heavyweight,1977-04-04
stephen bass,2011-12-03,stephen bass,71.0,,,,,,,,Featherweight,1982-11-14
stephen thompson,2025-07-12,stephen thompson,75.0,0.4975339830765465,3.922271774940512,0.5045896454875072,0.0338100687706415,0.3898082179025513,0.0087231984083577,0.6034162515949226,Welterweight,1983-02-11
steve berger,2002-06-22,steve berger,74.0,0.493,3.6469,0.4212973755823129,0.0301,0.56652356785317,0.0517,0.5073004332573985,Welterweight,
steve bosse,2016-06-18,steve bosse,72.0,0.5008787349283169,3.589152045594653,0.4417683014140949,0.0844614862337425,0.3595844229119712,0.0226363795215049,0.7141535091050335,Light Heavyweight,1981-07-29
steve bruno,2009-02-07,steve bruno,74.0,0.493,2.6886,0.6941312451578682,0.0319,0.5762534088525277,0.0092,0.6339365954150863,Welterweight,
steve byrnes,2006-12-13,steve byrnes,75.0,,,,,,,,Middleweight,
steve cantwell,2012-02-25,steve cantwell,75.0,0.507,2.993,0.3624707456017368,0.0319,0.5303617069282467,0.0092,0.6162978953960615,Middleweight,1986-12-08
steve erceg,2026-07-25,steve erceg,68.0,0.5019046856644608,4.2724462472942575,0.4295212610935468,0.093968979083714,0.3560901270986704,0.0298496387347877,0.4570262363322484,Flyweight,1995-07-27
steve garcia,2026-06-14,steve garcia,75.0,0.4983250083323756,4.132344635946187,0.4871212588660771,0.0823983028586322,0.4017668205819961,0.0218500932008002,0.433599031474811,Featherweight,1992-05-22
steve judson,2000-03-10,steve judson,78.0,,,,,,,,Heavyweight,
steve kennedy,2015-11-14,steve kennedy,74.0,0.5030146316551228,2.9631478785175203,0.5227932128770975,0.0587148316379908,0.3858296097585363,0.0368925264450652,0.5471547646326876,Welterweight,1983-03-07
steve lopez,2010-09-25,steve lopez,72.0,0.493,2.5198,0.3626151790687892,0.0587,0.3186312483448708,0.0172,0.6327924829221979,Lightweight,1984-07-30
steve montgomery,2015-11-14,steve montgomery,75.0,0.498065148411954,3.843152352530507,0.4063248381976054,0.0732705410550684,0.3621894778258969,0.0169629400168824,0.6275549787443507,Middleweight,1990-12-19
steve steinbeiss,2010-08-01,steve steinbeiss,75.0,0.5005188377548346,3.5423982757332486,0.4638107365037746,0.1037418383563889,0.3569890556943604,0.0635966973010561,0.6265253908903672,Middleweight,
steve vigneault,2006-03-04,steve vigneault,75.0,0.4929999999999999,3.453410856116765,0.5161370827982278,0.0879415403503644,0.3520558002936857,0.0254471801167881,0.6339365954150862,Middleweight,
steven asplund,2026-03-14,steven asplund,78.0,0.4966420662780822,2.983889899057141,0.4732028110926974,0.0586527013771508,0.3964976606730149,0.021258862943537,0.8611253198888518,Heavyweight,1998-07-16
steven koslow,2022-12-10,steven koslow,69.0,,,,,,,,Bantamweight,1997-01-22
steven nguyen,2025-07-26,steven nguyen,73.0,0.507,4.615901577128466,0.3911535188792702,0.1264481882676983,0.3997863018653779,0.0150116073995748,0.6152530690911472,Featherweight,1993-05-19
steven peterson,2023-03-25,steven peterson,70.0,0.4989964472118575,5.101244514091213,0.4763360109898327,0.086506881830684,0.3828379918965256,0.0656337073844265,0.3819124838010257,Featherweight,1990-05-29
steven siler,2014-07-26,steven siler,70.0,0.5006633047689224,3.652399643375758,0.4647997813170625,0.0767021680768328,0.4167636424764709,0.0777988237276811,0.3830526632390797,Featherweight,1987-02-15
stevie lynch,2007-06-16,stevie lynch,74.0,0.4996151485524567,2.316806764974757,0.4174924790287108,0.177016529520585,0.4018956483630287,0.0523534443691888,0.7246968191262169,Welterweight,
stevie ray,2019-10-26,stevie ray,70.0,0.5004745528172254,3.938047714533621,0.3852569141234698,0.0739262870326252,0.3702975000792066,0.0353262010975739,0.521940102079238,Lightweight,1990-03-25
stewart nicoll,2026-07-18,stewart nicoll,65.0,0.4929999999999999,2.671064317923526,0.4453954174556494,0.0963528914317714,0.4076469127844094,0.0654684790849659,0.4210358266271041,Flyweight,1996-04-11
stipe miocic,2024-11-16,stipe miocic,80.0,0.4934251948983094,3.148817561464086,0.5675370365214566,0.0398446154778779,0.3894107474221062,0.0089039070795862,0.8655726485228237,Heavyweight,1982-08-19
sulangrangbo,2026-01-31,sulangrangbo,66.0,,,,,,,,Bantamweight,2005-07-17
sultan aliev,2019-04-20,sultan aliev,74.0,0.4974556515433244,2.3492094624218307,0.4868214830104271,0.0964885867435708,0.2980663550151639,0.0109552413318331,0.6033802627005119,Welterweight,1984-09-17
suman mokhtarian,2019-12-21,suman mokhtarian,72.0,0.507,3.3296234271633254,0.3555306659077976,0.2639739021805304,0.401012315000627,0.062506897409333,0.3893124539478826,Featherweight,1992-06-13
sumudaerji,2026-05-30,sumudaerji,72.0,0.5007089699682918,3.218864647387725,0.4533683729225828,0.13029010749814,0.4025688886889931,0.0449089892056498,0.4799499846262425,Flyweight,1996-01-20
sung bin jo,2019-06-01,sung bin jo,72.0,0.507,4.106973846949648,0.459582549492556,0.2073317732609984,0.3523841892715886,0.113102680725684,0.4086879132620386,Featherweight,1992-07-17
suyoung you,2026-03-14,suyoung you,65.0,0.493,2.720928573732531,0.5670502296998113,0.1349602956004921,0.4227314303334559,0.1201471312601935,0.578042434712438,Bantamweight,1995-12-11
tae hyun bang,2016-09-03,tae hyun bang,71.0,0.4961768051042872,2.949612769437798,0.4091986038039172,0.0484213187465961,0.3489464529648613,0.0102999999999999,0.6288125329661487,Lightweight,1983-04-15
tafon nchukwi,2023-08-12,tafon nchukwi,77.0,0.507,5.612998303829634,0.4522526767920025,0.1468276495163106,0.4621332701544026,0.0092,0.6162978953960614,Middleweight,1994-10-14
tagir ulanbekov,2025-11-22,tagir ulanbekov,70.0,0.5057785885563453,3.316518545778461,0.5077057344706074,0.1451089533682043,0.3798839034165769,0.0938759168133059,0.4342071706303388,Flyweight,1991-08-07
tahir abdullayev,2026-06-27,tahir abdullayev,73.0,,,,,,,,Welterweight,1997-02-02
tai tuivasa,2026-05-02,tai tuivasa,75.0,0.4966537276470854,3.5173513492910824,0.5804795495064742,0.0377330924769494,0.3777160898880104,0.0072311447146743,0.9722162027151716,Heavyweight,1993-03-16
taiyilake nueraji,2025-08-23,taiyilake nueraji,75.0,,,,,,,,Welterweight,2001-01-12
takanori gomi,2017-09-22,takanori gomi,70.0,0.4957883659716754,3.5905550778460986,0.4491944667930664,0.0721931089127137,0.3882412904870336,0.0205286466155807,0.6292991754443668,Lightweight,1978-09-22
takashi sato,2023-05-20,takashi sato,73.0,0.4961217873919871,3.1331647914354317,0.5523070257447011,0.0588862437386185,0.3925591983839765,0.0147336381016625,0.6049909210173559,Welterweight,1990-06-09
